s,E0,E1,E2,E3,gap,K
9.535000000000000142e-01,-1.432066223582324938e+00,-4.797577045390835626e-01,9.535000000000000142e-01,9.583239281214089855e-01,9.523085190432414304e-01,2.590696109999274799e-01
9.540000000000000702e-01,-1.432776398310328547e+00,-4.799421744060313744e-01,9.539999999999997371e-01,9.587185727163592963e-01,9.528342239042971729e-01,2.587058039942468635e-01
9.545000000000000151e-01,-1.433487036798712699e+00,-4.801273886133012314e-01,9.545000000000001261e-01,9.591144254120134161e-01,9.533596481854114124e-01,2.583421927812913355e-01
9.550000000000000711e-01,-1.434198138250254440e+00,-4.803133465159180604e-01,9.550000000000000711e-01,9.595114847661723179e-01,9.538847917343363791e-01,2.579787791004947706e-01
9.555000000000000160e-01,-1.434909701870305865e+00,-4.805000474634847918e-01,9.555000000000001270e-01,9.599097493337903630e-01,9.544096544068210175e-01,2.576155646827467116e-01
9.560000000000000719e-01,-1.435621726866786574e+00,-4.806874908002187197e-01,9.559999999999999609e-01,9.603092176670051661e-01,9.549342360665677987e-01,2.572525512503923695e-01
9.565000000000000169e-01,-1.436334212450171899e+00,-4.808756758649911367e-01,9.565000000000001279e-01,9.607098883151619084e-01,9.554585365851807621e-01,2.568897405172354542e-01
9.570000000000000728e-01,-1.437047157833484246e+00,-4.810646019913574767e-01,9.569999999999999618e-01,9.611117598248405391e-01,9.559825558421267688e-01,2.565271341885403400e-01
9.575000000000000178e-01,-1.437760562232279105e+00,-4.812542685075986149e-01,9.575000000000000178e-01,9.615148307398779792e-01,9.565062937246804342e-01,2.561647339610349516e-01
9.580000000000000737e-01,-1.438474424864641277e+00,-4.814446747367544521e-01,9.579999999999997407e-01,9.619190996013957662e-01,9.570297501278868246e-01,2.558025415229121524e-01
9.585000000000000187e-01,-1.439188744951167331e+00,-4.816358199966613296e-01,9.584999999999999076e-01,9.623245649478291419e-01,9.575529249545060573e-01,2.554405585538326862e-01
9.590000000000000746e-01,-1.439903521714960277e+00,-4.818277035999862790e-01,9.590000000000000746e-01,9.627312253149468146e-01,9.580758181149739983e-01,2.550787867249295626e-01
9.595000000000000195e-01,-1.440618754381618238e+00,-4.820203248542638819e-01,9.595000000000003526e-01,9.631390792358818231e-01,9.585984295273544120e-01,2.547172276988093342e-01
9.599999999999999645e-01,-1.441334442179224906e+00,-4.822136830619322967e-01,9.599999999999999645e-01,9.635481252411567388e-01,9.591207591172925540e-01,2.543558831295558154e-01
9.605000000000000204e-01,-1.442050584338337105e+00,-4.824077775203688412e-01,9.604999999999999094e-01,9.639583618587053149e-01,9.596428068179683191e-01,2.539947546627349118e-01
9.609999999999999654e-01,-1.442767180091976797e+00,-4.826026075219251865e-01,9.609999999999998543e-01,9.643697876139019076e-01,9.601645725700516110e-01,2.536338439353972851e-01
9.615000000000000213e-01,-1.443484228675622871e+00,-4.827981723539637171e-01,9.615000000000000213e-01,9.647824010295867891e-01,9.606860563216591542e-01,2.532731525760818503e-01
9.619999999999999662e-01,-1.444201729327196926e+00,-4.829944712988923361e-01,9.620000000000000773e-01,9.651962006260890181e-01,9.612072580283046452e-01,2.529126822048213263e-01
9.625000000000000222e-01,-1.444919681287056168e+00,-4.831915036342001035e-01,9.625000000000001332e-01,9.656111849212567488e-01,9.617281776528561199e-01,2.525524344331451787e-01
9.629999999999999671e-01,-1.445638083797983420e+00,-4.833892686324933186e-01,9.630000000000000782e-01,9.660273524304767712e-01,9.622488151654901012e-01,2.521924108640854478e-01
9.635000000000000231e-01,-1.446356936105176905e+00,-4.835877655615315462e-01,9.635000000000001341e-01,9.664447016667082613e-01,9.627691705436454139e-01,2.518326130921798578e-01
9.639999999999999680e-01,-1.447076237456239145e+00,-4.837869936842574270e-01,9.639999999999997460e-01,9.668632311404959934e-01,9.632892437719817735e-01,2.514730427034784777e-01
9.645000000000000240e-01,-1.447795987101170301e+00,-4.839869522588420292e-01,9.645000000000001350e-01,9.672829393600120840e-01,9.638090348423282716e-01,2.511137012755474962e-01
9.649999999999999689e-01,-1.448516184292355291e+00,-4.841876405387094962e-01,9.650000000000000799e-01,9.677038248310649848e-01,9.643285437536457394e-01,2.507545903774755502e-01
9.655000000000000249e-01,-1.449236828284556244e+00,-4.843890577725790125e-01,9.654999999999998028e-01,9.681258860571353431e-01,9.648477705119772319e-01,2.503957115698782210e-01
9.659999999999999698e-01,-1.449957918334900731e+00,-4.845912032044962237e-01,9.659999999999998588e-01,9.685491215393977615e-01,9.653667151304045069e-01,2.500370664049050839e-01
9.665000000000000258e-01,-1.450679453702875543e+00,-4.847940760738712052e-01,9.664999999999999147e-01,9.689735297767473332e-01,9.658853776290043935e-01,2.496786564262433450e-01
9.669999999999999707e-01,-1.451401433650312933e+00,-4.849976756155089941e-01,9.669999999999998597e-01,9.693991092658216235e-01,9.664037580348039391e-01,2.493204831691270551e-01
9.675000000000000266e-01,-1.452123857441384835e+00,-4.852020010596483912e-01,9.675000000000003597e-01,9.698258585010326449e-01,9.669218563817364442e-01,2.489625481603403856e-01
9.679999999999999716e-01,-1.452846724342590434e+00,-4.854070516319944351e-01,9.679999999999999716e-01,9.702537759745846202e-01,9.674396727105960547e-01,2.486048529182261213e-01
9.685000000000000275e-01,-1.453570033622748614e+00,-4.856128265537542066e-01,9.684999999999999165e-01,9.706828601765026265e-01,9.679572070689943519e-01,2.482473989526910174e-01
9.689999999999999725e-01,-1.454293784552987745e+00,-4.858193250416694697e-01,9.690000000000000835e-01,9.711131095946573533e-01,9.684744595113182752e-01,2.478901877652140429e-01
9.695000000000000284e-01,-1.455017976406736580e+00,-4.860265463080543080e-01,9.694999999999998064e-01,9.715445227147899709e-01,9.689914300986822715e-01,2.475332208488520702e-01
9.699999999999999734e-01,-1.455742608459714926e+00,-4.862344895608248230e-01,9.699999999999998623e-01,9.719770980205389987e-01,9.695081188988901033e-01,2.471764996882471754e-01
9.705000000000000293e-01,-1.456467679989922992e+00,-4.864431540035389356e-01,9.705000000000001403e-01,9.724108339934621759e-01,9.700245259863840008e-01,2.468200257596350755e-01
9.709999999999999742e-01,-1.457193190277634720e+00,-4.866525388354263071e-01,9.710000000000000853e-01,9.728457291130616635e-01,9.705406514422083575e-01,2.464638005308522894e-01
9.715000000000000302e-01,-1.457919138605386467e+00,-4.868626432514231439e-01,9.715000000000001412e-01,9.732817818568094692e-01,9.710564953539633226e-01,2.461078254613432714e-01
9.719999999999999751e-01,-1.458645524257967452e+00,-4.870734664422084470e-01,9.719999999999997531e-01,9.737189907001754241e-01,9.715720578157589493e-01,2.457521020021690983e-01
9.725000000000000311e-01,-1.459372346522412878e+00,-4.872850075942364856e-01,9.724999999999996980e-01,9.741573541166490546e-01,9.720873389281763366e-01,2.453966315960150746e-01
9.729999999999999760e-01,-1.460099604687992825e+00,-4.874972658897693267e-01,9.730000000000000870e-01,9.745968705777615648e-01,9.726023387982234425e-01,2.450414156771994201e-01
9.735000000000000320e-01,-1.460827298046203149e+00,-4.877102405069124735e-01,9.735000000000002540e-01,9.750375385531152572e-01,9.731170575392906752e-01,2.446864556716824568e-01
9.739999999999999769e-01,-1.461555425890757487e+00,-4.879239306196490600e-01,9.739999999999998659e-01,9.754793565104070696e-01,9.736314952711084825e-01,2.443317529970729651e-01
9.745000000000000329e-01,-1.462283987517578154e+00,-4.881383353978708817e-01,9.744999999999999218e-01,9.759223229154487811e-01,9.741456521197072727e-01,2.439773090626405350e-01
9.749999999999999778e-01,-1.463012982224785263e+00,-4.883534540074149222e-01,9.749999999999998668e-01,9.763664362321999857e-01,9.746595282173703412e-01,2.436231252693213112e-01
9.755000000000000338e-01,-1.463742409312690507e+00,-4.885692856100934955e-01,9.754999999999997007e-01,9.768116949227841905e-01,9.751731237025970112e-01,2.432692030097289293e-01
9.759999999999999787e-01,-1.464472268083785833e+00,-4.887858293637314944e-01,9.760000000000002007e-01,9.772580974475174598e-01,9.756864387200543387e-01,2.429155436681640357e-01
9.765000000000000346e-01,-1.465202557842736120e+00,-4.890030844221953110e-01,9.764999999999999236e-01,9.777056422649316181e-01,9.761994734205408086e-01,2.425621486206230026e-01
9.769999999999999796e-01,-1.465933277896369624e+00,-4.892210499354304742e-01,9.770000000000000906e-01,9.781543278317994528e-01,9.767122279609391500e-01,2.422090192348086701e-01
9.775000000000000355e-01,-1.466664427553668437e+00,-4.894397250494915141e-01,9.774999999999998135e-01,9.786041526031594717e-01,9.772247025041769231e-01,2.418561568701386999e-01
9.779999999999999805e-01,-1.467396006125761598e+00,-4.896591089065754909e-01,9.780000000000000915e-01,9.790551150323368867e-01,9.777368972191861074e-01,2.415035628777577326e-01
9.785000000000000364e-01,-1.468128012925914661e+00,-4.898792006450560232e-01,9.784999999999999254e-01,9.795072135709701477e-01,9.782488122808585818e-01,2.411512386005461306e-01
9.789999999999999813e-01,-1.468860447269521030e+00,-4.900999993995149850e-01,9.789999999999998703e-01,9.799604466690363669e-01,9.787604478700060451e-01,2.407991853731313026e-01
9.795000000000000373e-01,-1.469593308474095306e+00,-4.903215043007765339e-01,9.795000000000001483e-01,9.804148127748716357e-01,9.792718041733188272e-01,2.404474045218975564e-01
9.799999999999999822e-01,-1.470326595859260621e+00,-4.905437144759374757e-01,9.799999999999995381e-01,9.808703103351978925e-01,9.797828813833231454e-01,2.400958973649973682e-01
9.805000000000000382e-01,-1.471060308746744427e+00,-4.907666290484023475e-01,9.804999999999997051e-01,9.813269377951469030e-01,9.802936796983421353e-01,2.397446652123625122e-01
9.809999999999999831e-01,-1.471794446460366723e+00,-4.909902471379153921e-01,9.809999999999998721e-01,9.817846935982820211e-01,9.808041993224513311e-01,2.393937093657146631e-01
9.815000000000000391e-01,-1.472529008326032951e+00,-4.912145678605890908e-01,9.814999999999995950e-01,9.822435761866222803e-01,9.813144404654439157e-01,2.390430311185771373e-01
9.819999999999999840e-01,-1.473263993671725336e+00,-4.914395903289432432e-01,9.819999999999998730e-01,9.827035840006677070e-01,9.818244033427820927e-01,2.386926317562864108e-01
9.825000000000000400e-01,-1.473999401827494005e+00,-4.916653136519312239e-01,9.825000000000001510e-01,9.831647154794249666e-01,9.823340881755627807e-01,2.383425125560024171e-01
9.829999999999999849e-01,-1.474735232125448103e+00,-4.918917369349745661e-01,9.829999999999996518e-01,9.836269690604227955e-01,9.828434951904735373e-01,2.379926747867230075e-01
9.835000000000000409e-01,-1.475471483899749137e+00,-4.921188592799959904e-01,9.834999999999997078e-01,9.840903431797450862e-01,9.833526246197531462e-01,2.376431197092930547e-01
9.839999999999999858e-01,-1.476208156486600087e+00,-4.923466797854478272e-01,9.839999999999999858e-01,9.845548362720479840e-01,9.838614767011522044e-01,2.372938485764187477e-01
9.845000000000000417e-01,-1.476945249224239642e+00,-4.925751975463472654e-01,9.844999999999999307e-01,9.850204467705865330e-01,9.843700516778923770e-01,2.369448626326780827e-01
9.849999999999999867e-01,-1.477682761452930871e+00,-4.928044116543059405e-01,9.849999999999998757e-01,9.854871731072364360e-01,9.848783497986248747e-01,2.365961631145347965e-01
9.855000000000000426e-01,-1.478420692514956114e+00,-4.930343211975634077e-01,9.855000000000000426e-01,9.859550137125190350e-01,9.853863713173927064e-01,2.362477512503501631e-01
9.859999999999999876e-01,-1.479159041754606774e+00,-4.932649252610166180e-01,9.859999999999998765e-01,9.864239670156229600e-01,9.858941164935901558e-01,2.358996282603953443e-01
9.865000000000000435e-01,-1.479897808518174429e+00,-4.934962229262509492e-01,9.865000000000001545e-01,9.868940314444252238e-01,9.864015855919234799e-01,2.355517953568658229e-01
9.869999999999999885e-01,-1.480636992153945286e+00,-4.937282132715741789e-01,9.869999999999998774e-01,9.873652054255190880e-01,9.869087788823711627e-01,2.352042537438930325e-01
9.875000000000000444e-01,-1.481376592012189075e+00,-4.939608953720467932e-01,9.875000000000001554e-01,9.878374873842353798e-01,9.874156966401422819e-01,2.348570046175575687e-01
9.879999999999999893e-01,-1.482116607445152390e+00,-4.941942682995105751e-01,9.879999999999999893e-01,9.883108757446626980e-01,9.879223391456417591e-01,2.345100491659041220e-01
9.885000000000000453e-01,-1.482857037807051803e+00,-4.944283311226228550e-01,9.884999999999999343e-01,9.887853689296747239e-01,9.884287066844289482e-01,2.341633885689524408e-01
9.889999999999999902e-01,-1.483597882454062766e+00,-4.946630829068860424e-01,9.890000000000001013e-01,9.892609653609485409e-01,9.889347995471766684e-01,2.338170239987135135e-01
9.895000000000000462e-01,-1.484339140744313390e+00,-4.948985227146774357e-01,9.895000000000000462e-01,9.897376634589910571e-01,9.894406180296360098e-01,2.334709566192022523e-01
9.899999999999999911e-01,-1.485080812037877118e+00,-4.951346496052816404e-01,9.899999999999998801e-01,9.902154616431581013e-01,9.899461624325954778e-01,2.331251875864510104e-01
9.905000000000000471e-01,-1.485822895696763402e+00,-4.953714626349198236e-01,9.905000000000001581e-01,9.906943583316825119e-01,9.904514330618435780e-01,2.327797180485244866e-01
9.909999999999999920e-01,-1.486565391084909038e+00,-4.956089608567820215e-01,9.910000000000001030e-01,9.911743519416907899e-01,9.909564302281270720e-01,2.324345491455338808e-01
9.915000000000000480e-01,-1.487308297568173732e+00,-4.958471433210549506e-01,9.915000000000001590e-01,9.916554408892284123e-01,9.914611542471187811e-01,2.320896820096511326e-01
9.919999999999999929e-01,-1.488051614514327881e+00,-4.960860090749539819e-01,9.919999999999999929e-01,9.921376235892817030e-01,9.919656054393739542e-01,2.317451177651228822e-01
9.925000000000000488e-01,-1.488795341293047247e+00,-4.963255571627533946e-01,9.924999999999999378e-01,9.926208984558002602e-01,9.924697841302938528e-01,2.314008575282867908e-01
9.929999999999999938e-01,-1.489539477275905188e+00,-4.965657866258159081e-01,9.929999999999998828e-01,9.931052639017209360e-01,9.929736906500892246e-01,2.310569024075845856e-01
9.935000000000000497e-01,-1.490284021836364436e+00,-4.968066965026221582e-01,9.935000000000000497e-01,9.935907183389861563e-01,9.934773253337423338e-01,2.307132535035777698e-01
9.939999999999999947e-01,-1.491028974349767111e+00,-4.970482858288018391e-01,9.939999999999998836e-01,9.940772601785689000e-01,9.939806885209652165e-01,2.303699119089635261e-01
9.945000000000000506e-01,-1.491774334193331830e+00,-4.972905536371631241e-01,9.945000000000001616e-01,9.945648878304951257e-01,9.944837805561687061e-01,2.300268787085884281e-01
9.949999999999999956e-01,-1.492520100746141498e+00,-4.975334989577209766e-01,9.949999999999998845e-01,9.950535997038618685e-01,9.949866017884205771e-01,2.296841549794652049e-01
9.955000000000000515e-01,-1.493266273389138199e+00,-4.977771208177280138e-01,9.954999999999999405e-01,9.955433942068656616e-01,9.954891525714102407e-01,2.293417417907869515e-01
9.959999999999999964e-01,-1.494012851505113648e+00,-4.980214182417053714e-01,9.959999999999997744e-01,9.960342697468194118e-01,9.959914332634083323e-01,2.289996402039443657e-01
9.965000000000000524e-01,-1.494759834478704308e+00,-4.982663902514677390e-01,9.964999999999999414e-01,9.965262247301719389e-01,9.964934442272366244e-01,2.286578512725401802e-01
9.969999999999999973e-01,-1.495507221696380062e+00,-4.985120358661570550e-01,9.970000000000001084e-01,9.970192575625375087e-01,9.969951858302230630e-01,2.283163760424062327e-01
9.975000000000000533e-01,-1.496255012546441332e+00,-4.987583541022690969e-01,9.974999999999998312e-01,9.975133666487105977e-01,9.974966584441722350e-01,2.279752155516179268e-01
9.979999999999999982e-01,-1.497003206419006638e+00,-4.990053439736834018e-01,9.979999999999998872e-01,9.980085503926900969e-01,9.979978624453231806e-01,2.276343708305124391e-01
9.985000000000000542e-01,-1.497751802706008828e+00,-4.992530044916929088e-01,9.984999999999999432e-01,9.985048071977011830e-01,9.984987982143158636e-01,2.272938429017034578e-01
9.989999999999999991e-01,-1.498500800801185751e+00,-4.995013346650295505e-01,9.989999999999998881e-01,9.990021354662154129e-01,9.989994661361562001e-01,2.269536327800980857e-01
9.995000000000000551e-01,-1.499250200100074037e+00,-4.997503334998977254e-01,9.994999999999999440e-01,9.995005335999719298e-01,9.994998666001763121e-01,2.266137414729139932e-01
